"829827","occ","","I","52985","Ornithopus gallinaceus","species","155983","subjective synonym of","Sillimanius tetradactylus","species","80629","Hettangian","Sinemurian","201.3","190.8","30909"
"829828","occ","","IF","52985","Ornithoidichnites n. sp. ingens","species","225723","recombined as","Steropoides ingens","species","225723","Hettangian","Sinemurian","201.3","190.8","30909"
"829829","occ","","IF","52985","Steropezoum elegans","species","156066","recombined as","Steropoides elegans","species","96925","Hettangian","Sinemurian","201.3","190.8","30909"
"829830","occ","","IF","52985","Tridentipes insignis","species","155995","subjective synonym of","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","29531"
"829832","occ","","IF","52986","n. gen. Plesiornis n. sp. pilulatus","species","67378","","Plesiornis pilulatus","species","67378","Hettangian","","201.3","199.3","29531"
"829833","occ","","IF","52986","n. gen. Corvipes n. sp. lacertoideus","species","68786","","Corvipes lacertoideus","species","68786","Hettangian","","201.3","199.3","29531"
"829834","occ","","IF","52986","Argozoum disparidigitatum","species","141793","subjective synonym of","Argoides macrodactylus","species","141794","Hettangian","","201.3","199.3","29531"
"829835","occ","","I","52986","Argozoum paridigitatum","species","141799","subjective synonym of","Argoides minimus","species","67382","Hettangian","","201.3","199.3","29531"
"829836","occ","","I","52986","Grallator cursorius","species","64080","recombined as","Eubrontes cursorius","species","64080","Hettangian","","201.3","199.3","29531"
"829837","occ","","IF","52986","Apatichnus circumagens","species","67429","","Apatichnus circumagens","species","67429","Hettangian","","201.3","199.3","29531"
"829845","occ","","IF","52986","Tridentipes n. sp. uncus","species","155996","recombined as","Steropoides uncus","species","155996","Hettangian","","201.3","199.3","29531"
"829846","occ","","IF","52986","n. gen. Tarsodactylus n. sp. caudatus","species","156003","","Tarsodactylus caudatus","species","156003","Hettangian","","201.3","199.3","29531"
"829852","occ","","IF","52987","n. gen. Amblonyx n. sp. giganteus","species","68787","recombined as","Eubrontes platypus","species","68787","Hettangian","Sinemurian","201.3","190.8","29531"
"829853","occ","","IF","52987","Amblonyx lyellianus","species","67442","recombined as","Eubrontes lyellii","species","67436","Hettangian","Sinemurian","201.3","190.8","29531"
"829855","occ","","IF","52987","Plectropterna n. sp. angusta","species","155977","recombined as","Tarsoplectrus angustus","species","155977","Hettangian","Sinemurian","201.3","190.8","29531"
"829861","occ","","IF","52987","Platypterna n. sp. digitigrada","species","141934","","Platypterna digitigrada","species","141934","Hettangian","Sinemurian","201.3","190.8","29531"
"829862","occ","","IF","52998","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","29531"
"829863","occ","","IF","52998","Amblonyx lyellianus","species","67442","recombined as","Eubrontes lyellii","species","67436","Hettangian","Sinemurian","201.3","190.8","29531"
"829864","occ","","IF","52998","Grallator gracillimus","species","67422","recombined as","Anomoepus gracillimus","species","67419","Hettangian","Sinemurian","201.3","190.8","29531"
"829865","occ","","IF","52998","Harpedactylus n. sp. rectus","species","141935","recombined as","Platypterna recta","species","141935","Hettangian","Sinemurian","201.3","190.8","29531"
"829866","occ","","IF","52998","Platypterna n. sp. varica","species","141930","","Platypterna varica","species","141930","Hettangian","Sinemurian","201.3","190.8","29531"
"829867","occ","","IF","52998","Plesiornis n. sp. quadrupes","species","67390","subjective synonym of","Anomoepus intermedius","species","67389","Hettangian","Sinemurian","201.3","190.8","29531"
"829868","occ","","IF","52998","Otozoum moodii","species","67414","","Otozoum moodii","species","67414","Hettangian","Sinemurian","201.3","190.8","29531"
"829873","occ","","IF","52993","Tridentipes n. sp. insignis","species","155995","subjective synonym of","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","29531"
"829875","occ","","IF","52996","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","29531"
"829876","occ","","IF","52996","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","Sinemurian","201.3","190.8","29531"
"829889","occ","","IF","53028","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","30909"
"829890","occ","","IF","53028","Argozoum disparidigitatum","species","141793","subjective synonym of","Argoides macrodactylus","species","141794","Hettangian","Sinemurian","201.3","190.8","30909"
"829891","occ","","I","53028","Ornithopus gallinaceus","species","155983","subjective synonym of","Sillimanius tetradactylus","species","80629","Hettangian","Sinemurian","201.3","190.8","30909"
"829892","occ","","IF","53000","Ornithoidichnites n. sp. deanii","species","141917","recombined as","Platypterna deanii","species","141917","Hettangian","Sinemurian","201.3","190.8","30909"
"829893","occ","","IF","53000","Ornithoidichnites n. sp. tenuis","species","141937","recombined as","Platypterna tenuis","species","141937","Hettangian","Sinemurian","201.3","190.8","30909"
"829894","occ","","IF","53000","Ornithoidichnites n. sp. delicatulus","species","141931","recombined as","Platypterna delicatula","species","141931","Hettangian","Sinemurian","201.3","190.8","30909"
"829897","occ","","IF","53023","Argozoum disparidigitatum","species","141793","subjective synonym of","Argoides macrodactylus","species","141794","Hettangian","Sinemurian","201.3","190.8","29531"
"829898","occ","","I","53023","Argozoum paridigitatum","species","141799","subjective synonym of","Argoides minimus","species","67382","Hettangian","Sinemurian","201.3","190.8","29531"
"829899","occ","","I","53023","Ornithopus gallinaceus","species","155983","subjective synonym of","Sillimanius tetradactylus","species","80629","Hettangian","Sinemurian","201.3","190.8","29531"
"829902","occ","","IF","53023","Tridentipes insignis","species","155995","subjective synonym of","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","29531"
"829904","occ","","IF","91573","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","29531"
"829905","occ","","IF","91574","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","Sinemurian","201.3","190.8","29531"
"829906","occ","","IF","91574","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","29531"
"829907","occ","","I","91574","Brontozoum validum","species","68017","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","29531"
"829908","occ","","IF","91574","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","30909"
"829909","occ","","IF","91574","Brontozoum isodactylum","species","155311","nomen dubium","Grallator (Eubrontes)","subgenus","66094","Hettangian","Sinemurian","201.3","190.8","29531"
"829910","occ","","IF","91574","Grallator gracillimus","species","67422","recombined as","Anomoepus gracillimus","species","67419","Hettangian","Sinemurian","201.3","190.8","29531"
"829912","occ","","IF","91574","Otozoum moodii","species","67414","","Otozoum moodii","species","67414","Hettangian","Sinemurian","201.3","190.8","52720"
"829915","occ","","IF","91576","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","","201.3","199.3","30909"
"829916","occ","","IF","91577","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","29531"
"829917","occ","","IF","91578","Ornithoidichnites giganteus","species","67403","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","51495"
"829923","occ","","IF","52993","n. gen. Anticheiropus n. sp. hamatus","species","141791","","Anticheiropus hamatus","species","141791","Hettangian","Sinemurian","201.3","190.8","30860"
"829924","occ","","I","52987","Brontozoum validum","species","68017","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","30862"
"829925","occ","","IF","52987","Platypterna varica","species","141930","","Platypterna varica","species","141930","Hettangian","Sinemurian","201.3","190.8","30862"
"829931","occ","","IF","52987","Anomoepus minor","species","68024","subjective synonym of","Anomoepus scambus","species","67417","Hettangian","Sinemurian","201.3","190.8","30862"
"829933","occ","","IF","52987","Corvipes lacertoideus","species","68786","","Corvipes lacertoideus","species","68786","Hettangian","Sinemurian","201.3","190.8","30862"
"829934","occ","","I","52987","Grallator cuneatus","species","67370","","Grallator cuneatus","species","67370","Hettangian","Sinemurian","201.3","190.8","30862"
"829963","occ","","","91579","Osteodontornis sp.","genus","39664","","Osteodontornis","genus","39664","Burdigalian","","20.44","15.97","30864"
"830037","occ","","IF","52994","Anomoepus minor","species","68024","subjective synonym of","Anomoepus scambus","species","67417","Hettangian","Sinemurian","201.3","190.8","30862"
"830038","occ","","IF","91573","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","30862"
"830039","occ","","IF","91573","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","Sinemurian","201.3","190.8","30862"
"830042","occ","","IF","91574","Brontozoum divaricatum","species","67407","recombined as","Grallator (Eubrontes) divaricatus","species","67407","Hettangian","Sinemurian","201.3","190.8","30862"
"830045","occ","","IF","52993","Tridentipes elegans ?","species","155988","recombined as","Steropoides elegans","species","96925","Hettangian","Sinemurian","201.3","190.8","30862"
"830046","occ","","I","53024","Grallator cuneatus","species","67370","","Grallator cuneatus","species","67370","Hettangian","","201.3","199.3","30862"
"830048","occ","","IF","53024","Brontozoum approximatum","species","67405","recombined as","Eubrontes (Brontozoum) approximatus","species","67405","Hettangian","","201.3","199.3","30862"
"830049","occ","","IF","53024","Brontozoum n. sp. exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","","201.3","199.3","30862"
"830050","occ","","IF","53025","Brontozoum approximatum","species","67405","recombined as","Eubrontes (Brontozoum) approximatus","species","67405","Hettangian","Sinemurian","201.3","190.8","30862"
"830051","occ","","I","53028","Grallator formosus","species","66096","","Grallator formosus","species","66096","Hettangian","Sinemurian","201.3","190.8","30862"
"830052","occ","","I","53028","Grallator cuneatus ?","species","67370","","Grallator cuneatus","species","67370","Hettangian","Sinemurian","201.3","190.8","30862"
"830053","occ","","IF","53028","Plesiornis pilulatus ?","species","67378","","Plesiornis pilulatus","species","67378","Hettangian","Sinemurian","201.3","190.8","30862"
"830054","occ","","IF","53028","n. gen. Polemarchus n. sp. gigas","species","155981","","Polemarchus gigas","species","155981","Hettangian","Sinemurian","201.3","190.8","30909"
"830055","occ","","IF","53028","Brontozoum sp.","genus","67385","subjective synonym of","Grallator (Eubrontes)","subgenus","66094","Hettangian","Sinemurian","201.3","190.8","30862"
"830058","occ","","IF","52998","Tridentipes elegans","species","155988","recombined as","Steropoides elegans","species","96925","Hettangian","Sinemurian","201.3","190.8","30862"
"830059","occ","","IF","52998","Brontozoum minusculum","species","296494","recombined as","Grallator (Anchisauripus) minusculus","species","67386","Hettangian","Sinemurian","201.3","190.8","30862"
"830062","occ","","IF","52998","Anomoepus curvatus","species","67418","","Anomoepus curvatus","species","225749","Hettangian","Sinemurian","201.3","190.8","30862"
"830063","occ","","IF","52998","Tarsodactylus ? sp.","genus","156002","","Tarsodactylus","genus","156002","Hettangian","Sinemurian","201.3","190.8","30862"
"830064","occ","","IF","52998","Grallator sp.","genus","64079","subjective synonym of","Grallator (Eubrontes)","subgenus","66094","Hettangian","Sinemurian","201.3","190.8","30862"
"830067","occ","","IF","52998","Tridentipes uncus","species","155996","recombined as","Steropoides uncus","species","155996","Hettangian","Sinemurian","201.3","190.8","30862"
"830070","occ","","IF","52998","Hyphepus fieldi","species","67413","recombined as","Eubrontes fieldi","species","67413","Hettangian","Sinemurian","201.3","190.8","30862"
"830072","occ","","I","52998","Grallator cursorius","species","64080","recombined as","Eubrontes cursorius","species","64080","Hettangian","Sinemurian","201.3","190.8","30862"
"830074","occ","","I","52998","Grallator parallelus","species","67398","subjective synonym of","Eubrontes cursorius","species","64080","Hettangian","Sinemurian","201.3","190.8","30862"
"830075","occ","","IF","52998","Platypterna ? sp.","genus","93704","","Platypterna","genus","93704","Hettangian","Sinemurian","201.3","190.8","30862"
"830076","occ","","IF","52998","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","Sinemurian","201.3","190.8","30862"
"830078","occ","","IF","52996","Harpedactylus n. sp. gracilior","species","155323","","Harpedactylus gracilior","species","155323","Hettangian","Sinemurian","201.3","190.8","30862"
"830081","occ","","I","52996","Argozoum paridigitatum","species","141799","subjective synonym of","Argoides minimus","species","67382","Hettangian","Sinemurian","201.3","190.8","30862"
"830084","occ","","IF","52996","Ornithopus gracilior","species","155985","recombined as","Sillimanius gracilior","species","156072","Hettangian","Sinemurian","201.3","190.8","30862"
"830088","occ","","IF","52996","Chimaera barrattii","species","67446","recombined as","Sauropus barrattii","species","67434","Hettangian","Sinemurian","201.3","190.8","30862"
"830141","occ","","IF","52985","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","Sinemurian","201.3","190.8","30862"
"830143","occ","","IF","52985","Corvipes lacertoideus","species","68786","","Corvipes lacertoideus","species","68786","Hettangian","Sinemurian","201.3","190.8","30862"
"830144","occ","","IF","52985","Harpedactylus concameratus","species","141928","recombined as","Platypterna concamerata","species","141928","Hettangian","Sinemurian","201.3","190.8","30909"
"830145","occ","","I","52985","Brontozoum validum","species","68017","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","30862"
"830149","occ","","IF","53000","Argozoum disparidigitatum","species","141793","subjective synonym of","Argoides macrodactylus","species","141794","Hettangian","Sinemurian","201.3","190.8","30909"
"830150","occ","","I","53000","Plesiornis aequalipes","species","67379","subjective synonym of","Argoides minimus","species","67382","Hettangian","Sinemurian","201.3","190.8","30862"
"830153","occ","","I","53000","Ornithopus gallinaceus","species","155983","subjective synonym of","Sillimanius tetradactylus","species","80629","Hettangian","Sinemurian","201.3","190.8","30909"
"830156","occ","","I","53000","Grallator tenuis","species","67368","","Grallator tenuis","species","67368","Hettangian","Sinemurian","201.3","190.8","30910"
"830158","occ","","IF","53000","Sillimanius n. sp. gracilior","species","155984","","Sillimanius gracilior","species","156072","Hettangian","Sinemurian","201.3","190.8","30862"
"830164","occ","","IF","53023","Brontozoum sillimanium ?","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","30862"
"830170","occ","","IF","53023","Harpedactylus sp.","genus","141796","","Harpedactylus","genus","141796","Hettangian","Sinemurian","201.3","190.8","30862"
"830172","occ","","IF","52987","Anomoepus sp.","genus","67049","","Anomoepus","genus","67049","Hettangian","Sinemurian","201.3","190.8","30862"
"830173","occ","","IF","52987","Xiphopeza triplex","species","156001","","Xiphopeza triplex","species","156001","Hettangian","Sinemurian","201.3","190.8","30862"
"830175","occ","","I","52987","Argozoum paridigitatum","species","141799","subjective synonym of","Argoides minimus","species","67382","Hettangian","Sinemurian","201.3","190.8","30862"
"830177","occ","","IF","52987","Hyphepus fieldi","species","67413","recombined as","Eubrontes fieldi","species","67413","Hettangian","Sinemurian","201.3","190.8","30862"
"830178","occ","","IF","52987","Anomoepus gracillimus","species","67423","","Anomoepus gracillimus","species","67419","Hettangian","Sinemurian","201.3","190.8","30862"
"830183","occ","","IF","52986","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","","201.3","199.3","30862"
"830184","occ","","IF","52986","Xiphopeza triplex","species","156001","","Xiphopeza triplex","species","156001","Hettangian","","201.3","199.3","30862"
"830214","occ","","IF","52986","Plectropterna angusta","species","155977","recombined as","Tarsoplectrus angustus","species","155977","Hettangian","","201.3","199.3","30862"
"830223","occ","","IF","52986","Argoides redfieldianum ?","species","67380","species not entered","Argoides","genus","67380","Hettangian","","201.3","199.3","30862"
"830226","occ","","IF","52986","Tridentipes uncus","species","155996","recombined as","Steropoides uncus","species","155996","Hettangian","","201.3","199.3","30862"
"830227","occ","","IF","52986","Tridentipes elegans","species","155988","recombined as","Steropoides elegans","species","96925","Hettangian","","201.3","199.3","30862"
"830231","occ","","IF","52986","Anomoepus minor","species","68024","subjective synonym of","Anomoepus scambus","species","67417","Hettangian","","201.3","199.3","30862"
"830232","occ","","IF","52986","Selenichnus n. sp. falcatus","species","67375","","Selenichnus falcatus","species","67375","Hettangian","","201.3","199.3","30862"
"830235","occ","","IF","52986","Anticheiropus n. sp. hamatus","species","141791","","Anticheiropus hamatus","species","141791","Hettangian","","201.3","199.3","30862"
"830236","occ","","IF","52986","Tridentipes elegantior","species","309895","recombined as","Steropezoum elegantius","species","156067","Hettangian","","201.3","199.3","30862"
"830238","occ","","IF","52986","Selenichnus breviusculus","species","67376","","Selenichnus breviusculus","species","67376","Hettangian","","201.3","199.3","30862"
"830239","occ","","IF","52986","Tridentipes sp.","genus","155987","subjective synonym of","Steropoides","genus","80631","Hettangian","","201.3","199.3","30862"
"830244","occ","","IF","52986","Harpedactylus n. sp. crassus","species","155322","","Harpedactylus crassus","species","155322","Hettangian","","201.3","199.3","30862"
"830248","occ","","IF","52986","Anomoepus minimus","species","67424","","Anomoepus minimus","species","67424","Hettangian","","201.3","199.3","30862"
"830256","occ","","IF","52986","Platypterna n. sp. gracillima","species","155941","","Platypterna gracillima","species","155941","Hettangian","","201.3","199.3","30862"
"830258","occ","","IF","52986","Platypterna digitigrada","species","141934","","Platypterna digitigrada","species","141934","Hettangian","","201.3","199.3","30862"
"830259","occ","","IF","52986","Platypterna varica","species","141930","","Platypterna varica","species","141930","Hettangian","","201.3","199.3","30862"
"830260","occ","","IF","52986","Anomoepus major","species","143921","subjective synonym of","Eubrontes lyellii","species","67436","Hettangian","","201.3","199.3","30862"
"830382","occ","","","91635","Megalosaurus n. sp. cloacinus","species","72166","nomen dubium","Theropoda","unranked clade","38513","Rhaetian","","208.5","201.3","24252"
"830552","occ","","I","91398","Ornithopus gallinaceus","species","155983","subjective synonym of","Sillimanius tetradactylus","species","80629","Hettangian","Sinemurian","201.3","190.8","30862"
"830553","occ","","IF","91398","Polemarchus gigas","species","155981","","Polemarchus gigas","species","155981","Hettangian","Sinemurian","201.3","190.8","30909"
"830554","occ","","IF","91398","Argozoum disparidigitatum","species","141793","subjective synonym of","Argoides macrodactylus","species","141794","Hettangian","Sinemurian","201.3","190.8","30862"
"830557","occ","","I","53032","Grallator tenuis","species","67368","","Grallator tenuis","species","67368","Hettangian","Sinemurian","201.3","190.8","30862"
"830558","occ","","IF","53032","Apatichnus circumagens","species","67429","","Apatichnus circumagens","species","67429","Hettangian","Sinemurian","201.3","190.8","30862"
"830560","occ","","IF","91662","Brontozoum exsertum","species","67396","recombined as","Anchisauripus exsertus","species","67396","Hettangian","Sinemurian","201.3","190.8","30862"
"830561","occ","","I","91662","Brontozoum validum","species","68017","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","30862"
"830562","occ","","IF","91662","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","30862"
"830574","occ","","IF","91669","Anomoepus minor","species","68024","subjective synonym of","Anomoepus scambus","species","67417","Hettangian","Sinemurian","201.3","190.8","30862"
"830575","occ","","IF","91669","Plesiornis quadrupes","species","67390","subjective synonym of","Anomoepus intermedius","species","67389","Hettangian","Sinemurian","201.3","190.8","30862"
"830576","occ","","IF","91669","Anomoepus intermedius","species","67389","","Anomoepus intermedius","species","67389","Hettangian","Sinemurian","201.3","190.8","30862"
"830577","occ","","IF","91669","Anomoepus minimus","species","67424","","Anomoepus minimus","species","67424","Hettangian","Sinemurian","201.3","190.8","30862"
"830578","occ","","IF","91669","Anomoepus gracillimus","species","67423","","Anomoepus gracillimus","species","67419","Hettangian","Sinemurian","201.3","190.8","30862"
"830579","occ","","IF","91669","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","30862"
"830580","occ","","I","91669","Brontozoum validum","species","68017","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","30862"
"830581","occ","","I","91669","Grallator cuneatus","species","67370","","Grallator cuneatus","species","67370","Hettangian","Sinemurian","201.3","190.8","30862"
"830582","occ","","IF","91669","Chimaera barrattii","species","67446","recombined as","Sauropus barrattii","species","67434","Hettangian","Sinemurian","201.3","190.8","30862"
"830612","occ","","IF","52995","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","30860"
"830616","occ","","IF","53030","Brontozoum divaricatum","species","67407","recombined as","Grallator (Eubrontes) divaricatus","species","67407","Hettangian","","201.3","199.3","30862"
"830617","occ","","IF","53030","Apatichnus circumagens ?","species","67429","","Apatichnus circumagens","species","67429","Hettangian","","201.3","199.3","30862"
"830619","occ","","I","53030","Grallator cuneatus","species","67370","","Grallator cuneatus","species","67370","Hettangian","","201.3","199.3","30862"
"830620","occ","","I","62844","Brontozoum validum","species","68017","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","30862"
"830621","occ","","IF","62844","Brontozoum minusculum","species","296494","recombined as","Grallator (Anchisauripus) minusculus","species","67386","Hettangian","Sinemurian","201.3","190.8","30862"
"830622","occ","","IF","62844","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Hettangian","Sinemurian","201.3","190.8","30862"
"830623","occ","","I","62844","Grallator formosus","species","66096","","Grallator formosus","species","66096","Hettangian","Sinemurian","201.3","190.8","30862"
"830625","occ","","IF","62844","Tridentipes insignis","species","155995","subjective synonym of","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","30862"
"830626","occ","","IF","62844","Platypterna varica","species","141930","","Platypterna varica","species","141930","Hettangian","Sinemurian","201.3","190.8","30862"
"830627","occ","","IF","62844","Brontozoum approximatum","species","67405","recombined as","Eubrontes (Brontozoum) approximatus","species","67405","Hettangian","Sinemurian","201.3","190.8","30862"
"830628","occ","","IF","62844","Brontozoum sillimaniium ?","species","67385","subjective synonym of, species not entered","Grallator (Eubrontes)","subgenus","66094","Hettangian","Sinemurian","201.3","190.8","30862"
"830631","occ","","IF","53033","Eubrontes n. sp. dananus","species","68015","subjective synonym of","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","15230"
"830632","occ","","I","52986","Argoides n. sp. isodactyletus","species","141916","subjective synonym of","Argoides minimus","species","67382","Hettangian","","201.3","199.3","15230"
"830702","occ","","IF","52993","Ornithopus n. sp. loripes","species","155993","recombined as","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","30909"
"830703","occ","","IF","91578","Tarsodactylus n. sp. expansus","species","156004","","Tarsodactylus expansus","species","156004","Hettangian","Sinemurian","201.3","190.8","42221"
"830705","occ","","IF","52990","Ornithopus n. sp. adamsanus","species","156071","","Ornithopus adamsanus","species","156071","Hettangian","Sinemurian","201.3","190.8","30909"
"830706","occ","","IF","52990","Steropezoum elegans","species","156066","recombined as","Steropoides elegans","species","96925","Hettangian","Sinemurian","201.3","190.8","30909"
"830707","occ","","IF","52993","Steropezoum elegantius","species","156068","","Steropezoum elegantius","species","156067","Hettangian","Sinemurian","201.3","190.8","30909"
"830708","occ","","I","53030","Brontozoum loxonyx","species","68018","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","","201.3","199.3","30909"
"830709","occ","","IF","53023","Ornithopus loripes","species","155993","recombined as","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","30909"
"830711","occ","","IF","53000","Plectropus longipes","species","156083","","Plectropus longipes","species","225708","Hettangian","Sinemurian","201.3","190.8","30909"
"830712","occ","","IF","52985","Steropezoum elegantius","species","156068","","Steropezoum elegantius","species","156067","Hettangian","Sinemurian","201.3","190.8","30909"
"830714","occ","","IF","52985","Harpedactylus gracilis","species","156006","subjective synonym of","Harpedactylus tenuissimus","species","96933","Hettangian","Sinemurian","201.3","190.8","30909"
"830715","occ","","IF","52985","Harpedactylus rectus","species","141935","recombined as","Platypterna recta","species","141935","Hettangian","Sinemurian","201.3","190.8","30909"
"830716","occ","","IF","52985","Ornithopus loripes","species","155993","recombined as","Steropoides loripes","species","155993","Hettangian","Sinemurian","201.3","190.8","30909"
"830718","occ","","I","53025","Brontozoum loxonyx","species","68018","subjective synonym of","Anchisauripus tuberosus","species","67394","Hettangian","Sinemurian","201.3","190.8","30909"
"830719","occ","","IF","52996","Anomoepus n. sp. scambus","species","67417","","Anomoepus scambus","species","67417","Hettangian","Sinemurian","201.3","190.8","30909"
"830721","occ","","IF","52986","Harpedactylus rectus","species","141935","recombined as","Platypterna recta","species","141935","Hettangian","","201.3","199.3","30909"
"830722","occ","","IF","53000","Brontozoum divaricatum","species","67407","recombined as","Grallator (Eubrontes) divaricatus","species","67407","Hettangian","Sinemurian","201.3","190.8","30910"
"830723","occ","","IF","53000","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Hettangian","Sinemurian","201.3","190.8","30910"
"830724","occ","","IF","53000","Anomoepus curvatus","species","67418","","Anomoepus curvatus","species","225749","Hettangian","Sinemurian","201.3","190.8","30910"
"830725","occ","","IF","53000","Plectropterna elegans","species","155979","recombined as","Tarsoplectrus elegans","species","155979","Hettangian","Sinemurian","201.3","190.8","30910"
"830729","occ","","IF","53000","Harpedactylus sp.","genus","141796","","Harpedactylus","genus","141796","Hettangian","Sinemurian","201.3","190.8","30910"
"830730","occ","","IF","53000","Plesiornis sp.","genus","67377","","Plesiornis","genus","67377","Hettangian","Sinemurian","201.3","190.8","30910"
"830732","occ","","IF","53000","Corvipes lacertoideus","species","68786","","Corvipes lacertoideus","species","68786","Hettangian","Sinemurian","201.3","190.8","30910"
"830738","occ","","IF","91694","Tridentipes ingens","species","155990","recombined as","Steropoides ingens","species","225723","Late Triassic","","237","201.3","30910"
"830739","occ","","IF","91694","Brontozoum giganteum","species","67404","recombined as","Eubrontes giganteus","species","67402","Late Triassic","","237","201.3","30910"
"830740","occ","","IF","91694","Brontozoum minusculum","species","296494","recombined as","Grallator (Anchisauripus) minusculus","species","67386","Late Triassic","","237","201.3","30910"
"830741","occ","","IF","91694","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Late Triassic","","237","201.3","30910"
"830742","occ","","I","91694","Grallator formosus","species","66096","","Grallator formosus","species","66096","Late Triassic","","237","201.3","30910"
"830743","occ","","I","91694","Grallator parallelus","species","67398","subjective synonym of","Eubrontes cursorius","species","64080","Late Triassic","","237","201.3","30910"
"830744","occ","","I","91694","Grallator cursorius","species","64080","recombined as","Eubrontes cursorius","species","64080","Late Triassic","","237","201.3","30910"
"830745","occ","","IF","91694","Anomoepus intermedius","species","67389","","Anomoepus intermedius","species","67389","Late Triassic","","237","201.3","30910"
"830747","occ","","IF","91694","Apatichnus n. sp. crassus","species","67426","recombined as","Anomoepus crassus","species","67426","Late Triassic","","237","201.3","30910"
"830748","occ","27486","IF","46622","Anchisauripus milfordensis","species","85754","","Anchisauripus milfordensis","species","68465","Norian","","228","208.5","12444"
"830749","occ","27487","IF","46622","Anchisauripus milfordensis","species","85754","","Anchisauripus milfordensis","species","68465","Norian","","228","208.5","12444"
"830750","occ","","IF","46622","Chimaerichnus n. sp. ingens","species","67444","subjective synonym of, species not entered","Sauropus","genus","67050","Norian","","228","208.5","30910"
"830752","occ","","IF","46622","Argozoum disparidigitatum","species","141793","subjective synonym of","Argoides macrodactylus","species","141794","Norian","","228","208.5","30910"
"830754","occ","","IF","91695","Brontozoum approximatum","species","67405","recombined as","Eubrontes (Brontozoum) approximatus","species","67405","Sinemurian","","199.3","190.8","30910"
"830755","occ","","I","91695","Grallator formosus","species","66096","","Grallator formosus","species","66096","Sinemurian","","199.3","190.8","30910"
"830757","occ","","IF","55413","Brontozoum sillimanium","species","96917","recombined as","Eubrontes sillimani","species","67392","Norian","","228","208.5","30910"
"830758","occ","","IF","55413","Anomoepus gracillimus","species","67423","","Anomoepus gracillimus","species","67419","Norian","","228","208.5","30910"
