"Bubo,"Bubo virginianus",0.063,3.35
"Diogenornis,"Diogenornis fragilis",53.650000000000006,53.650000000000006
"Venenosaurus,"Venenosaurus dicrocei",127.2,127.2
"Dendrocopos,"Dendrocopos pubescens",0.06885,0.06885
"Pelecanus,"Pelecanus odessanus",3.9605,4.4665
"Cathartes,"Cathartes aura",0.00585,1.29985
"Megaraptora","Megaraptora",115.72999999999999,123.955
"Zephyrosaurus,"Zephyrosaurus schaffi",106.75,106.75
"Saurichnium,"Saurichnium parallelum",187.7,187.7
"Turanoceratops,"Turanoceratops tardabilis",88.05,91.4
"Prismatoolithus,"Prismatoolithus hukouensis",69.05,69.05
"Comahuesaurus,"Comahuesaurus windhauseni",112.75,112.75
"Anabisetia,"Anabisetia saldiviai",91.4,91.4
"Barrosasaurus,"Barrosasaurus casamiquelai",77.05,77.05
"Stokesosaurus","Stokesosaurus",150.35,150.35
"Puffinus,"Puffinus nestori",3.9605,3.9605
"Magnapaulia,"Magnapaulia laticaudus",77.05,77.05
"Dege,"Dege hendeyi",4.4665,8.470500000000001
"Tinamisornis,"Tinamisornis parvulus",5.4,5.4
"Bagaraatan,"Bagaraatan ostromi",74.8,74.8
"Utahraptor,"Utahraptor ostrommaysi",127.2,127.2
"Tarbosaurus","Tarbosaurus",68.3,83.25
"Icadyptes,"Icadyptes salasi",35.95,35.95
"Grallator,"Grallator digitigradus",196.05,196.05
"Luoyanggia,"Luoyanggia liudianensis",95.15,95.15
"Ciconiiformes","Ciconiiformes",68.3,68.3
"Navahopus","Navahopus",187.7,187.7
"Rocasaurus","Rocasaurus",74.75,74.75
"Anomoepodidae","Anomoepodidae",218.25,218.25
"Berberosaurus,"Berberosaurus liassicus",182.45,182.45
"Edmontonia,"Edmontonia longiceps",68.3,77.05
"Hadrosaurus,"Hadrosaurus foulkii",77.05,77.85
"Gallimimus","Gallimimus",69.05,91.4
"Anchisauripus,"Anchisauripus gwyneddensis",218.25,218.25
"Argyrosaurus,"Argyrosaurus superbus",74.8,74.8
"Eolambia,"Eolambia caroljonesa",99.4,102.44999999999999
"Rahonavis,"Rahonavis ostromi",69.05,69.05
"Erlikosaurus,"Erlikosaurus andrewsi",92.05,92.05
"Amblydactylus,"Amblydactylus kortmeyeri",101.25,112.75
"Platypterna,"Platypterna tenuis",196.05,196.05
"Eubrontes,"Eubrontes cursorius",126.22999999999999,219.15
"Sarmientichnus,"Sarmientichnus scagliai",161.7,161.7
"Phaethon,"Phaethon lepturus",0.00585,0.00585
"Quiscalus","Quiscalus",0.06885,0.06885
"Diatryma","Diatryma",42.900000000000006,53.05
"Lapparentosaurus,"Lapparentosaurus madagascariensis",166.2,166.2
"Europasaurus,"Europasaurus holgeri",154.7,154.7
"Dilophosauripus,"Dilophosauripus williamsi",200.3,203.9
"Wintonopus,"Wintonopus latomorum",96.55,96.55
"Yimenosaurus,"Yimenosaurus youngi",200.3,200.3
"Viavenator,"Viavenator exxoni",84.94999999999999,84.94999999999999
"Falco,"Falco pisanus",3.0940000000000003,3.0940000000000003
"Iguanodon,"Iguanodon bernissartensis",119.0,142.6
"Variraptor,"Variraptor mechinorum",74.75,77.05
"Cyrtonyx,"Cyrtonyx tedfordi",14.785,14.785
"Megapaloelodus,"Megapaloelodus opsigonus",6.2895,11.95
"Anomoepus,"Anomoepus minimus",196.05,200.3
"Phalacrocorax,"Phalacrocorax idahensis",1.05,14.785
"Byronosaurus","Byronosaurus",77.05,77.05
"Pelagodroma,"Pelagodroma marina",0.00585,1.29985
"Ignavusaurus,"Ignavusaurus rachelis",200.3,200.3
"Plataleidae","Plataleidae",1.29985,1.6845
"Megaraptor,"Megaraptor namunhuaiquii",89.65,89.65
"Unescoceratops,"Unescoceratops koppelhusae",77.05,77.05
"Bullockornis,"Bullockornis planei",13.789000000000001,13.789000000000001
"Scolopax,"Scolopax minor",0.06885,0.06885
"Scelidosaurus","Scelidosaurus",186.3,199.65
"Pterodroma,"Pterodroma jugabilis",0.06885,0.06885
"Sinornithomimus,"Sinornithomimus dongi",91.85,91.85
"Chondestes,"Chondestes grammacus",1.05,1.29985
"Dracovenator,"Dracovenator regenti",196.05,196.05
"Butorides,"Butorides validipes",3.35,3.35
"Eubrontes,"Eubrontes fieldi",196.05,200.3
"Amtosaurus,"Amtosaurus magnus",95.15,95.15
"Supersaurus","Supersaurus",151.15,151.15
"Lessemsaurus,"Lessemsaurus sauropoides",218.25,218.25
"Haliaeetus","Haliaeetus",0.00585,31.0
"Ceratosauroidea","Ceratosauroidea",83.25,83.25
"Yunnanosaurus,"Yunnanosaurus huangi",195.05,200.3
"Amphicoelias","Amphicoelias",148.55,154.7
"Podiceps,"Podiceps arndti",3.35,3.35
"Tachybaptus","Tachybaptus",1.357,1.357
"Limenavis,"Limenavis patagonica",74.75,74.75
"Cistothorus,"Cistothorus brevis",0.156,0.156
"Kileskus,"Kileskus aristotocus",167.2,167.2
"Steatornithidae","Steatornithidae",53.05,53.05
"Dendrocygna","Dendrocygna",0.00585,5.4
"Rhea,"Rhea americana",0.00585,0.06885
"Sinovenator,"Sinovenator changii",123.955,123.955
"Nanningosaurus,"Nanningosaurus dashiensis",83.25,83.25
"Linhenykus,"Linhenykus monodactylus",77.85,77.85
"Murusraptor,"Murusraptor barrosaensis",77.05,77.05
"Thamnornis","Thamnornis",0.00585,0.00585
"Breviparopus","Breviparopus",153.25,166.2
"Mantellisaurus","Mantellisaurus",123.955,123.955
"Platyceratops,"Platyceratops tatarinovi",74.8,74.8
"Dicraeosaurus,"Dicraeosaurus sattleri",148.55,150.35
"Sauropodomorpha","Sauropodomorpha",137.2,219.15
"Levnesovia,"Levnesovia transoxiana",89.9,91.4
"Beishanlong,"Beishanlong grandis",112.75,112.75
"Caenagnathidae","Caenagnathidae",68.3,92.05
"Anhinga,"Anhinga pannonica",8.470500000000001,8.470500000000001
"Grallator,"Grallator ssatoi",119.0,191.3
"Rallus,"Rallus longirostris",0.00585,3.35
"Megadyptes,"Megadyptes waitaha",0.00585,0.00585
"Stenonyx,"Stenonyx lateralis",200.3,200.3
"Cimolopterygidae","Cimolopterygidae",74.75,74.75
"Oligosylphe","Oligosylphe",31.15,31.15
"Palaeortyx,"Palaeortyx volans",8.470500000000001,8.470500000000001
"Kritosaurus","Kritosaurus",77.05,84.65
"Mirafra","Mirafra",0.00585,0.00585
"Dasornis","Dasornis",35.95,60.400000000000006
"Qantassaurus,"Qantassaurus intrepidus",123.955,123.955
"Wieslochia,"Wieslochia weissi",31.0,31.0
"Gargoyleosaurus,"Gargoyleosaurus parkpinorum",154.7,154.7
"Casuarius","Casuarius",3.0940000000000003,3.0940000000000003
"Thambetochen,"Thambetochen xanion",0.06885,0.06885
"Suzhousaurus,"Suzhousaurus megatherioides",121.2,121.2
"Tehuelchesaurus,"Tehuelchesaurus benitezii",151.15,151.15
"Palaeociconia,"Palaeociconia australis",5.4,5.4
"Phalacrocorax,"Phalacrocorax goletensis",1.29985,6.050000000000001
"Brachylophosaurus","Brachylophosaurus",74.75,74.75
"Torotix,"Torotix clemensi",68.3,68.3
"Kryptops,"Kryptops palaios",112.75,112.75
"Lophortyx","Lophortyx",0.06885,1.29985
"Camarasauridae","Camarasauridae",111.47999999999999,164.8
"Colepiocephale,"Colepiocephale lambei",77.05,77.05
"Collocalia","Collocalia",17.45,17.45
"Colymbus,"Colymbus oligocaenus",28.465,28.465
"Uria","Uria",0.00585,5.423
"Egretta,"Egretta subfluvia",7.6000000000000005,7.6000000000000005
"Arenaria","Arenaria",0.00585,1.29985
"Dryptosaurus","Dryptosaurus",68.3,106.75
"Kayentapus,"Kayentapus xiaohebaensis",200.3,200.3
"Accipitridae","Accipitridae",0.063,48.25
"Luanchuanraptor,"Luanchuanraptor henanensis",83.25,83.25
"Ouranosaurus,"Ouranosaurus nigeriensis",106.75,106.75
"Spheroolithus,"Spheroolithus spheroides",69.05,83.25
"Dreadnoughtus,"Dreadnoughtus schrani",74.8,74.8
"Brodavis,"Brodavis baileyi",69.05,69.05
"Psittacosaurus,"Psittacosaurus gobiensis",119.0,119.0
"Miohierax,"Miohierax stocki",25.615000000000002,25.615000000000002
"Samrukia,"Samrukia nessovi",78.44999999999999,78.44999999999999
"Ornithopsis","Ornithopsis",127.2,153.25
"Allosaurus,"Allosaurus lucasi",148.55,148.55
"Taponichnus,"Taponichnus donottoi",69.05,69.05
"Eubrontes,"Eubrontes giganteus",157.15,219.15
"Calidris,"Calidris pacis",14.785,14.785
"Prosaurolophus,"Prosaurolophus maximus",77.05,77.05
"Melanitta","Melanitta",0.00585,0.4535
"Alca,"Alca ausonia",3.0940000000000003,4.4665
"Lambeosaurus,"Lambeosaurus clavinitialis",77.05,77.85
"Scolopax","Scolopax",1.29985,3.35
"Huanansaurus,"Huanansaurus ganzhouensis",74.8,74.8
"Hexing,"Hexing qingyi",126.22999999999999,126.22999999999999
"Upupa","Upupa",0.00585,0.00585
"Kol,"Kol ghuva",74.8,74.8
"Zephyrosaurus","Zephyrosaurus",106.75,112.75
"Megalosauropus,"Megalosauropus brionensis",114.95,114.95
"Anticheiropus,"Anticheiropus hamatus",196.05,200.3
"Linheraptor,"Linheraptor exquisitus",77.85,77.85
"Anabernicula","Anabernicula",0.06885,4.4665
"Montanoolithus,"Montanoolithus strongorum",77.05,77.05
"Pelagornis,"Pelagornis sandersi",25.565,25.565
"Bucerotidae","Bucerotidae",12.719999999999999,12.719999999999999
"Xiphopeza,"Xiphopeza triplex",196.05,200.3
"Hadrosauria","Hadrosauria",68.3,117.0
"Anchisauripus,"Anchisauripus tuberosus",187.7,218.25
"Breviparopus,"Breviparopus taghbaloutensis",157.8,157.8
"Mesembriornis,"Mesembriornis milneedwardsi",4.4665,5.4
"Porzana,"Porzana keplerorum",0.00585,0.00585
"Savannasaurus,"Savannasaurus elliottorum",94.9,94.9
"Matuku,"Matuku otagoense",17.45,17.45
"Brodavis,"Brodavis mongoliensis",69.05,69.05
"Propelargus,"Propelargus olseni",18.2,18.2
"Sinanas","Sinanas",13.789000000000001,13.789000000000001
"Palaeospiza,"Palaeospiza bella",35.55,35.55
"Iguanodontia","Iguanodontia",68.3,162.95
"Sauroniops,"Sauroniops pachytholus",97.2,97.2
"Zupaysaurus,"Zupaysaurus rougieri",218.25,218.25
"Padillasaurus,"Padillasaurus leivaensis",127.725,127.725
"Suchomimus,"Suchomimus tenerensis",112.75,112.75
"Puffinus,"Puffinus spelaeus",1.294,1.294
"Tytthostonyx,"Tytthostonyx glauconiticus",66.15,66.15
"Sula,"Sula willetti",1.29985,14.1815
"Saurolophus,"Saurolophus angustirostris",69.05,74.8
"Rheidae","Rheidae",0.00585,7.9
"Prenocephale,"Prenocephale prenes",74.8,74.8
"Anthochaera,"Anthochaera carunculata",0.00585,0.00585
"Nuthetes","Nuthetes",142.4,142.4
"Valdosaurus,"Valdosaurus canaliculatus",122.75,142.4
"Aberratiodontus,"Aberratiodontus wui",119.0,119.0
"Porzana,"Porzana auffenbergi",0.06885,0.156
"Amitabha,"Amitabha urbsinterdictensis",48.25,48.25
"Chascacocolius","Chascacocolius",51.9,51.9
"Chodjapilesaurus,"Chodjapilesaurus krimholzi",158.45,158.45
"Diplodocoidea","Diplodocoidea",125.93,166.2
"Yunganglong,"Yunganglong datongensis",92.05,92.05
"Coelophysis,"Coelophysis bauri",204.9,218.25
"Scopus","Scopus",4.4665,4.4665
"Ilbandornis","Ilbandornis",14.1815,14.1815
"Chinshakiangosaurus,"Chinshakiangosaurus chunghoensis",200.3,200.3
"Anthropornis,"Anthropornis nordenskjoeldi",35.95,42.9
"Anomoepus,"Anomoepus gracillimus",196.05,218.25
"Hudiesaurus,"Hudiesaurus sinojapanorum",154.25,154.25
"Antarctosaurus,"Antarctosaurus wichmannianus",74.8,77.05
"Glyptodontopelta,"Glyptodontopelta mimus",68.3,68.3
"Palaeotringa,"Palaeotringa vagans",68.3,68.3
"Palaeortyx,"Palaeortyx intermedia",3.9605,21.735
"Wintonotitan,"Wintonotitan wattsi",97.2,97.3
"Confuciusornis,"Confuciusornis suniae",126.22999999999999,126.22999999999999
"Mandschurosaurus,"Mandschurosaurus amurensis",68.3,68.3
"Elsornis,"Elsornis keni",77.85,77.85
"Helonetta,"Helonetta brodkorbi",3.35,3.35
"Magnoavipes,"Magnoavipes lowei",96.55,96.55
"Plegadis,"Plegadis chihi",0.06885,0.06885
"Columbidae","Columbidae",0.00585,20.003999999999998
"Struthiosaurus,"Struthiosaurus transylvanicus",68.3,68.3
"Gannansaurus,"Gannansaurus sinensis",69.05,69.05
"Chirostenotes","Chirostenotes",68.3,77.05
"Anomoepus,"Anomoepus curvatus",196.05,200.3
"Albertosaurus","Albertosaurus",68.3,83.25
"Masillapodargus,"Masillapodargus longipes",44.5,44.5
"Noguerornis,"Noguerornis gonzalezi",127.2,127.2
"Hwangsanipes,"Hwangsanipes choughi",77.85,77.85
"Dromaius,"Dromaius novaehollandiae",0.06885,2.7295000000000003
"Devincenzia","Devincenzia",7.9,7.9
"Platypterna,"Platypterna varica",196.05,200.3
"Anatidae","Anatidae",0.00585,35.95
"Pellornis,"Pellornis mikkelseni",51.9,51.9
"Kairuku,"Kairuku grebneffi",26.25,26.25
"Pygoscelis","Pygoscelis",0.00585,0.00585
"Anas,"Anas kurochkini",7.0165,7.0165
"Plotopterum","Plotopterum",18.205000000000002,18.205000000000002
"Grallator,"Grallator (Anchisauripus) minusculus",196.05,219.15
"Calonectris,"Calonectris borealis",4.4665,4.4665
"Podiceps,"Podiceps sociatus",9.899999999999999,9.899999999999999
"Sarmientosaurus,"Sarmientosaurus musacchioi",95.15,95.15
"Confuciusornis,"Confuciusornis feducciai",126.22999999999999,126.22999999999999
"Microsula,"Microsula pygmaea",14.81,18.205000000000002
"Pradhania,"Pradhania gracilis",195.05,195.05
"Cygnus,"Cygnus paloregonus",0.06885,0.06885
"Miorallus","Miorallus",10.399999999999999,10.399999999999999
"Omeisaurus,"Omeisaurus junghsiensis",148.55,168.8
"Hadrosaurinae","Hadrosaurinae",68.3,86.4
"Puffinus,"Puffinus mitchelli",14.895,14.895
"Phalacrocorax,"Phalacrocorax wetmorei",4.4665,14.785
"Hesperosaurus,"Hesperosaurus mjosi",154.7,156.0
"Uria,"Uria lomvia",0.00585,0.00585
"Yaverlandia,"Yaverlandia bitholus",130.925,130.925
"Nipponosaurus,"Nipponosaurus sachalinensis",78.19999999999999,78.19999999999999
"Spondylosoma,"Spondylosoma absconditum",239.5,239.5
"Pygoscelis,"Pygoscelis calderensis",13.789000000000001,13.789000000000001
"Limnodromus,"Limnodromus scolopaceus",0.06885,2.6
"Qiaowanlong,"Qiaowanlong kangxii",112.75,112.75
"Claosaurus","Claosaurus",69.05,77.85
"Yandusaurus,"Yandusaurus hongheensis",160.4,160.4
"Xinghaiornis,"Xinghaiornis lini",123.955,123.955
"Chungkingosaurus,"Chungkingosaurus jiangbeiensis",160.4,160.4
"Steropoides,"Steropoides divaricatus",196.05,196.05
"Cygnus,"Cygnus columbianus",0.06885,4.4665
"Sula,"Sula pohli",13.789000000000001,13.789000000000001
"Meleagris","Meleagris",0.00585,4.4665
"Kosmoceratops","Kosmoceratops",77.05,77.05
"Charadrius,"Charadrius bicinctus",0.06885,1.29985
"Olorotitan,"Olorotitan arharensis",68.3,68.3
"Centrosaurus","Centrosaurus",77.05,77.05
"Spheroolithus,"Spheroolithus megadermus",77.85,83.25
"Macrogryphosaurus,"Macrogryphosaurus gondwanicus",87.55,87.55
"Goliathia,"Goliathia andrewsi",31.0,31.0
"Accipiter,"Accipiter gentilis",0.063,0.4535
"Batyrosaurus,"Batyrosaurus rozhdestvenskyi",78.44999999999999,78.44999999999999
"Pterodroma,"Pterodroma cahow",0.00585,0.00585
"Larus,"Larus delawarensis",1.29985,4.4665
"Evazoum","Evazoum",203.9,226.75
"Bartramia,"Bartramia longicauda",0.06885,1.29985
"Scansoriopteryx,"Scansoriopteryx heilmanni",127.2,127.2
"Actitis,"Actitis macularia",0.06885,3.35
"Gracilornis,"Gracilornis jiufotangensis",119.0,119.0
"Presbyornis","Presbyornis",48.25,52.2
"Triceratops,"Triceratops horridus",68.3,77.05
"Spheroolithus,"Spheroolithus choteauensis",77.05,77.05
"Scolopaci","Scolopaci",31.15,53.05
"Omeisaurus,"Omeisaurus maoianus",154.25,154.25
"Pachyptila,"Pachyptila salax",4.4665,4.4665
"Cyanocitta","Cyanocitta",0.06885,0.06885
"Saurolophinae","Saurolophinae",69.05,77.85
"Xiangornis,"Xiangornis shenmi",119.0,119.0
"Haematopus,"Haematopus finschi",0.06885,0.06885
"Numenius","Numenius",0.00585,1.29985
"Plateosaurus,"Plateosaurus engelhardti",218.25,218.25
"Prismatoolithidae","Prismatoolithidae",68.3,134.60000000000002
"Haplocanthosaurus","Haplocanthosaurus",151.15,154.7
"Milvoides,"Milvoides kempi",39.65,44.55
"Nanshiungosaurus,"Nanshiungosaurus brevispinus",74.8,74.8
"Miosula","Miosula",8.470500000000001,8.470500000000001
"Wilaru,"Wilaru prideauxi",22.185,22.185
"Psittacidae","Psittacidae",0.063,44.55
"Eurotrochilus,"Eurotrochilus inexpectatus",31.0,31.0
"Borvocarbo,"Borvocarbo tardatus",18.205000000000002,18.205000000000002
"Ohmdenosaurus,"Ohmdenosaurus liasicus",178.8,178.8
"Thecodontosaurus","Thecodontosaurus",196.05,249.685
"Malawisaurus,"Malawisaurus dixeyi",119.0,119.0
"Macroolithus,"Macroolithus turolensis",127.725,127.725
"Erolia,"Erolia penepusilla",14.785,14.785
"Flagellicaudata","Flagellicaudata",148.55,153.25
"Aptornis","Aptornis",1.294,1.294
"Apatosaurinae","Apatosaurinae",151.15,151.15
"Nopcsaspondylus,"Nopcsaspondylus alarconensis",96.55,96.55
"Zhongyuangosaurus,"Zhongyuangosaurus luoyangensis",95.15,95.15
"Centrosaurus,"Centrosaurus apertus",77.05,77.85
"Grallator,"Grallator (Eubrontes) divaricatus",196.05,200.3
"Struthiomimus,"Struthiomimus altus",77.05,77.85
"Nothronychus,"Nothronychus mckinleyi",91.4,91.4
"Sousaichnium","Sousaichnium",137.2,137.2
"Ajaia","Ajaia",0.06885,0.06885
"Tastavinsaurus,"Tastavinsaurus sanzi",123.955,123.955
"Valdosaurus","Valdosaurus",121.5,142.6
"Phaps,"Phaps elegans",0.00585,0.00585
"Tornieria,"Tornieria africana",148.55,153.25
"Miocitta,"Miocitta galbreathi",14.785,14.785
"Parasaurolophus","Parasaurolophus",77.05,77.05
"Satapliasaurus,"Satapliasaurus dsocenidzei",137.5,173.6
"Accipiter,"Accipiter nisus",0.4535,1.29985
"Paraprotopteryx,"Paraprotopteryx gracilis",126.22999999999999,126.22999999999999
"Xenoceratops,"Xenoceratops foremostensis",77.05,77.05
"Cariama,"Cariama santacrucensis",16.9,16.9
"Deinonychosauria","Deinonychosauria",74.75,138.95
"Yezosaurus,"Yezosaurus mikasaensis",84.65,84.65
"Puffinus,"Puffinus calhouni",8.470500000000001,12.719999999999999
"Maniraptora","Maniraptora",69.05,166.2
"Ramphastosula,"Ramphastosula aguierrei",6.2895,6.2895
"Fulmarinae","Fulmarinae",4.4665,4.4665
"Losillasaurus,"Losillasaurus giganteus",145.5,145.5
"Tsintaosaurus,"Tsintaosaurus spinorhinus",77.85,77.85
"Liubangosaurus,"Liubangosaurus hei",122.75,122.75
"Megalosaurus,"Megalosaurus bucklandii",166.2,166.2
"Nemegtosauridae","Nemegtosauridae",68.3,121.2
"Hypsiloichnus,"Hypsiloichnus marylandicus",119.0,119.0
"Dendrocopos","Dendrocopos",0.063,0.06885
"Potamornis,"Potamornis skutchi",68.3,68.3
"Harpedactylus,"Harpedactylus tenuissimus",196.05,196.05
"Anomoepus,"Anomoepus turda",196.05,196.05
"Nambalia,"Nambalia roychowdhurii",218.25,218.25
"Pelecanus,"Pelecanus occidentalis",0.06885,0.06885
"Pseudotetrasauropus,"Pseudotetrasauropus bipedoida",222.75,222.75
"Chaetura","Chaetura",0.06885,0.06885
"Dicraeosaurus","Dicraeosaurus",148.55,148.55
"Nelepsittacus,"Nelepsittacus minimus",17.45,17.45
"Coelurosaurichnus,"Coelurosaurichnus perriauxi",242.1,242.1
"Dinornithidae","Dinornithidae",17.45,17.45
"Wilaru,"Wilaru tedfordi",25.715,25.715
"Pygoscelis,"Pygoscelis tyreei",2.0149999999999997,2.0149999999999997
"Kayentapus","Kayentapus",191.0,214.65
"Zonotrichia","Zonotrichia",0.9904999999999999,3.35
"Fusuisaurus,"Fusuisaurus zhaoi",122.75,122.75
"Bambolinetta,"Bambolinetta lignitifila",8.470500000000001,8.470500000000001
"Yangtzepus,"Yangtzepus yipingensis",107.4,107.4
"Synthliboramphus,"Synthliboramphus hypoleucus",0.06885,0.06885
"Oviraptor,"Oviraptor philoceratops",77.05,77.05
"Fruitadens,"Fruitadens haagarorum",147.9,147.9
"Cathayornis,"Cathayornis yandica",119.0,121.2
"Ferganasaurus,"Ferganasaurus verzilini",164.8,164.8
"Matanas,"Matanas enrighti",17.45,17.45
"Dinornis,"Dinornis giganteus",0.06885,0.06885
"Aepyornis","Aepyornis",0.00585,0.00585
"Saurornitholestes","Saurornitholestes",68.3,78.19999999999999
"Mergus","Mergus",0.00585,12.375
"Atlasaurus,"Atlasaurus imelakei",167.2,167.2
"Coraciiformes","Coraciiformes",48.25,51.9
"Richardoestesia","Richardoestesia",68.3,154.7
"Amtocephale,"Amtocephale gobiensis",95.15,95.15
"Coelurosaurichnus,"Coelurosaurichnus schlehenbergensis",232.5,232.5
"Lamarqueavis,"Lamarqueavis petra",68.3,68.3
"Velociraptorinae","Velociraptorinae",68.3,154.7
"Ouranosaurus","Ouranosaurus",97.2,112.75
"Europelta,"Europelta carbonensis",110.515,110.515
"Neanis,"Neanis schucherti",52.2,52.2
"Metriacanthosauridae","Metriacanthosauridae",145.95,160.4
"Laridae","Laridae",0.00585,31.0
"Eocrex,"Eocrex primus",51.0,51.0
"Tyrannosauroidea","Tyrannosauroidea",68.3,167.2
"Aechmophorus,"Aechmophorus occidentalis",0.06885,1.29985
"Butorides,"Butorides virescens",0.06885,1.05
"Phalacrocorax,"Phalacrocorax marinavis",28.465,28.465
"Tyto,"Tyto balearica",0.4535,3.9605
"Bucephala,"Bucephala ossivallis",14.785,14.785
"Zhanghenglong,"Zhanghenglong yangchengensis",84.94999999999999,84.94999999999999
"Otozoum,"Otozoum minus",196.05,218.25
"Ceratosauria","Ceratosauria",68.3,232.5
"Tanius,"Tanius sinensis",77.85,77.85
"Torvosaurus,"Torvosaurus gurneyi",147.9,153.25
"Gymnogyps","Gymnogyps",0.06885,3.35
"Neophrontops,"Neophrontops slaughteri",3.35,3.35
"Erectopus,"Erectopus sauvagei",96.55,96.55
"Camarasaurus,"Camarasaurus supremus",148.55,154.7
"Cedrorestes,"Cedrorestes crichtoni",127.725,127.725
"Diabloceratops,"Diabloceratops eatoni",77.05,77.05
"Puffinus,"Puffinus pacificus",0.00585,0.00585
"Miomancalla,"Miomancalla wetmorei",4.4665,5.423
"Tiantaisaurus,"Tiantaisaurus sifengensis",102.44999999999999,102.44999999999999
"Pulanesaura,"Pulanesaura eocollum",196.05,196.05
"Passerculus,"Passerculus sandwichensis",0.06885,3.35
"Eremochen,"Eremochen russelli",11.95,14.1815
"Coelurosaurichnus,"Coelurosaurichnus kehli",218.25,218.25
"Leonerasaurus,"Leonerasaurus taquetrensis",185.3,185.3
"Aramus","Aramus",0.06885,11.95
"Emeidae","Emeidae",0.06885,0.06885
"Zanabazar,"Zanabazar junior",69.05,69.05
"Ambiortus,"Ambiortus dementjevi",128.95,128.95
"Iguanacolossus,"Iguanacolossus fortis",127.725,127.725
"Agriocharis,"Agriocharis anza",1.05,1.05
"Palaeochenoides","Palaeochenoides",14.1815,14.1815
"Gallinula,"Gallinula brodkorbi",0.06885,0.06885
"Jinfengopteryx,"Jinfengopteryx elegans",127.2,127.2
"Eostrix,"Eostrix martinellii",53.05,53.05
"Guaibasaurus","Guaibasaurus",218.25,218.25
"Palaeospheniscus,"Palaeospheniscus huxleyorum",4.4665,4.4665
"Protarchaeopteryx,"Protarchaeopteryx robusta",126.22999999999999,126.22999999999999
"Zhejiangosaurus,"Zhejiangosaurus lishuiensis",97.2,97.2
"Berruornis,"Berruornis orbisantiqui",57.6,57.6
"Shenmuichnus,"Shenmuichnus youngteilhardorum",187.7,187.7
"Iguanodontipus","Iguanodontipus",127.2,153.25
"Limnodromus","Limnodromus",0.06885,3.35
"Papasula,"Papasula abbotti",0.00585,0.00585
"Coelophysis,"Coelophysis rhodesiensis",196.05,219.15
"Chaetoptila","Chaetoptila",0.06885,0.06885
"Hylaeosaurus","Hylaeosaurus",130.925,142.6
"Somphospondyli","Somphospondyli",68.3,133.2
"Albertonykus,"Albertonykus borealis",68.3,68.3
"Melanitta,"Melanitta perspicillata",0.06885,4.4665
"Corythosaurus","Corythosaurus",77.05,77.05
"Asio","Asio",0.063,3.394
"Megalosauripus,"Megalosauripus maximus",142.6,142.6
"Eusauropoda","Eusauropoda",69.05,172.2
"Mopsitta,"Mopsitta tanta",51.9,51.9
"Lusotitan,"Lusotitan atalaiensis",150.35,150.35
"Deltapodus","Deltapodus",141.85000000000002,168.8
"Aralosaurus,"Aralosaurus tuberiferus",78.44999999999999,78.44999999999999
"Coenocorypha,"Coenocorypha iredalei",0.06885,0.06885
"Chenonetta,"Chenonetta finschi",0.06885,1.294
"Gymnogyps,"Gymnogyps howardae",0.06885,0.06885
"Coelurosaurichnus,"Coelurosaurichnus moeni",218.25,218.25
"Qijianglong,"Qijianglong guokr",154.25,154.25
"Menglongipus,"Menglongipus sinensis",141.85000000000002,141.85000000000002
"Calonectris,"Calonectris krantzi",4.4665,4.4665
"Richardoestesia,"Richardoestesia isosceles",68.3,99.4
"Antarctosaurus","Antarctosaurus",69.05,88.75
"Spinostropheus,"Spinostropheus gautieri",99.4,135.225
"Zapsalis","Zapsalis",68.3,68.3
"Plioperdix,"Plioperdix hungarica",7.0165,7.0165
"Leptoceratopsidae","Leptoceratopsidae",68.3,77.05
"Manuherikia,"Manuherikia minuta",17.45,17.45
"Rotundichnus","Rotundichnus",142.6,142.6
"Hadrosauropodus,"Hadrosauropodus nanxiongensis",69.05,69.05
"Terpsiphone","Terpsiphone",0.00585,0.00585
"Uberabatitan,"Uberabatitan ribeiroi",68.3,68.3
"Anas","Anas",0.00585,25.715
"Morus,"Morus loxostylus",4.4665,18.2
"Nothura","Nothura",0.00585,0.3965
"Charadrius,"Charadrius sanctaehelenae",0.00585,1.29985
"Ogygoptynx,"Ogygoptynx wetmorei",59.25,59.25
"Rugops,"Rugops primus",97.2,97.2
"Prophaethon","Prophaethon",61.0,61.0
"Colymbus,"Colymbus parvus",0.06885,3.0940000000000003
"Diatryma,"Diatryma cotei",44.55,44.55
"Paraelongatoolithus,"Paraelongatoolithus reticulatus",95.15,95.15
"Caracara","Caracara",0.06885,0.156
"Hesperonychus,"Hesperonychus elizabethae",77.05,77.05
"Omeisaurus","Omeisaurus",160.4,168.8
"Dumetella,"Dumetella carolinensis",0.06885,1.05
"Mamenchisaurus,"Mamenchisaurus fuxiensis",160.4,160.4
"Jeholosaurus,"Jeholosaurus shangyuanensis",123.955,123.955
"Skartopus,"Skartopus australis",96.55,96.55
"Ziapelta,"Ziapelta sanjuanensis",77.05,77.05
"Grallator,"Grallator leribeensis",195.05,195.05
"Molothrus,"Molothrus ater",0.06885,3.35
"Mamenchisauridae","Mamenchisauridae",121.2,160.4
"Vermivora","Vermivora",0.063,0.063
"Cladornis,"Cladornis pachypus",28.465,28.465
"Bauxitornis,"Bauxitornis mindszentyae",84.94999999999999,84.94999999999999
"Pengornis,"Pengornis houi",119.0,119.0
